location,date,new_cases,new_deaths,population,aged_65_older_percent,gdp_per_capita,hospital_beds_per_thousand
Andorra,19/03/2020,39,0,77265,,,
Andorra,20/03/2020,22,0,77265,,,
Andorra,21/03/2020,0,0,77265,,,
Andorra,22/03/2020,13,0,77265,,,
Andorra,23/03/2020,25,0,77265,,,
Andorra,24/03/2020,20,0,77265,,,
Andorra,25/03/2020,31,0,77265,,,
Andorra,26/03/2020,24,0,77265,,,
Andorra,27/03/2020,36,3,77265,,,
Andorra,28/03/2020,43,0,77265,,,
Andorra,29/03/2020,41,1,77265,,,
Andorra,30/03/2020,26,2,77265,,,
Andorra,31/03/2020,36,2,77265,,,
Andorra,01/04/2020,6,4,77265,,,
Andorra,02/04/2020,14,2,77265,,,
Andorra,03/04/2020,38,1,77265,,,
Andorra,04/04/2020,11,1,77265,,,
Andorra,05/04/2020,27,1,77265,,,
Andorra,06/04/2020,35,1,77265,,,
Andorra,07/04/2020,25,3,77265,,,
Andorra,08/04/2020,19,1,77265,,,
Andorra,09/04/2020,19,1,77265,,,
Andorra,10/04/2020,19,2,77265,,,
Andorra,11/04/2020,18,1,77265,,,
Andorra,12/04/2020,21,2,77265,,,
Andorra,13/04/2020,16,1,77265,,,
Andorra,14/04/2020,8,0,77265,,,
Andorra,15/04/2020,13,2,77265,,,
Andorra,16/04/2020,14,2,77265,,,
Andorra,17/04/2020,9,0,77265,,,
Andorra,18/04/2020,14,2,77265,,,
Andorra,19/04/2020,8,0,77265,,,
Andorra,20/04/2020,9,1,77265,,,
Andorra,21/04/2020,4,0,77265,,,
Andorra,22/04/2020,0,1,77265,,,
Andorra,23/04/2020,6,0,77265,,,
Andorra,24/04/2020,1,0,77265,,,
Andorra,25/04/2020,7,3,77265,,,
Andorra,26/04/2020,2,0,77265,,,
Andorra,27/04/2020,7,0,77265,,,
Andorra,28/04/2020,3,0,77265,,,
Andorra,29/04/2020,0,1,77265,,,
Andorra,30/04/2020,0,1,77265,,,
Andorra,01/05/2020,2,0,77265,,,
Andorra,02/05/2020,1,1,77265,,,
Andorra,03/05/2020,1,1,77265,,,
Andorra,04/05/2020,1,1,77265,,,
Andorra,05/05/2020,2,0,77265,,,
Andorra,06/05/2020,1,1,77265,,,
Andorra,07/05/2020,0,0,77265,,,
Andorra,08/05/2020,1,1,77265,,,
Andorra,09/05/2020,0,0,77265,,,
Andorra,10/05/2020,2,1,77265,,,
Andorra,11/05/2020,1,0,77265,,,
Andorra,12/05/2020,1,0,77265,,,
Andorra,13/05/2020,2,0,77265,,,
Andorra,14/05/2020,2,1,77265,,,
Andorra,15/05/2020,1,0,77265,,,
Andorra,16/05/2020,0,0,77265,,,
Andorra,17/05/2020,0,2,77265,,,
Andorra,18/05/2020,0,0,77265,,,
Andorra,19/05/2020,0,0,77265,,,
Andorra,20/05/2020,0,0,77265,,,
Andorra,21/05/2020,1,0,77265,,,
Andorra,22/05/2020,0,0,77265,,,
Andorra,23/05/2020,0,0,77265,,,
Andorra,24/05/2020,0,0,77265,,,
Andorra,25/05/2020,1,0,77265,,,
Andorra,26/05/2020,0,0,77265,,,
Andorra,27/05/2020,0,0,77265,,,
Andorra,28/05/2020,0,0,77265,,,
Andorra,29/05/2020,0,0,77265,,,
Andorra,30/05/2020,1,0,77265,,,
Andorra,31/05/2020,0,0,77265,,,
Andorra,01/06/2020,0,0,77265,,,
Andorra,02/06/2020,1,0,77265,,,
Andorra,03/06/2020,79,0,77265,,,
Andorra,04/06/2020,7,0,77265,,,
Andorra,05/06/2020,1,0,77265,,,
Andorra,06/06/2020,0,0,77265,,,
Andorra,07/06/2020,0,0,77265,,,
Andorra,08/06/2020,0,0,77265,,,
Andorra,09/06/2020,0,0,77265,,,
Andorra,10/06/2020,0,0,77265,,,
Angola,22/03/2020,2,0,32866268,2.405,5819.495,
Angola,23/03/2020,0,0,32866268,2.405,5819.495,
Angola,24/03/2020,0,0,32866268,2.405,5819.495,
Angola,25/03/2020,0,0,32866268,2.405,5819.495,
Angola,26/03/2020,0,0,32866268,2.405,5819.495,
Angola,27/03/2020,1,0,32866268,2.405,5819.495,
Angola,28/03/2020,1,0,32866268,2.405,5819.495,
Angola,29/03/2020,0,0,32866268,2.405,5819.495,
Angola,30/03/2020,3,2,32866268,2.405,5819.495,
Angola,31/03/2020,0,0,32866268,2.405,5819.495,
Angola,01/04/2020,0,0,32866268,2.405,5819.495,
Angola,02/04/2020,1,0,32866268,2.405,5819.495,
Angola,03/04/2020,0,0,32866268,2.405,5819.495,
Angola,04/04/2020,0,0,32866268,2.405,5819.495,
Angola,05/04/2020,2,0,32866268,2.405,5819.495,
Angola,06/04/2020,4,0,32866268,2.405,5819.495,
Angola,07/04/2020,2,0,32866268,2.405,5819.495,
Angola,08/04/2020,1,0,32866268,2.405,5819.495,
Angola,09/04/2020,2,0,32866268,2.405,5819.495,
Angola,10/04/2020,0,0,32866268,2.405,5819.495,
Angola,11/04/2020,0,0,32866268,2.405,5819.495,
Angola,12/04/2020,0,0,32866268,2.405,5819.495,
Angola,13/04/2020,0,0,32866268,2.405,5819.495,
Angola,14/04/2020,0,0,32866268,2.405,5819.495,
Angola,15/04/2020,0,0,32866268,2.405,5819.495,
Angola,16/04/2020,0,0,32866268,2.405,5819.495,
Angola,17/04/2020,0,0,32866268,2.405,5819.495,
Angola,18/04/2020,0,0,32866268,2.405,5819.495,
Angola,19/04/2020,5,0,32866268,2.405,5819.495,
Angola,20/04/2020,0,0,32866268,2.405,5819.495,
Angola,21/04/2020,0,0,32866268,2.405,5819.495,
Angola,22/04/2020,0,0,32866268,2.405,5819.495,
Angola,23/04/2020,0,0,32866268,2.405,5819.495,
Angola,24/04/2020,1,0,32866268,2.405,5819.495,
Angola,25/04/2020,0,0,32866268,2.405,5819.495,
Angola,26/04/2020,0,0,32866268,2.405,5819.495,
Angola,27/04/2020,1,0,32866268,2.405,5819.495,
Angola,28/04/2020,1,0,32866268,2.405,5819.495,
Angola,29/04/2020,0,0,32866268,2.405,5819.495,
Angola,30/04/2020,0,0,32866268,2.405,5819.495,
Angola,01/05/2020,0,0,32866268,2.405,5819.495,
Angola,02/05/2020,2,0,32866268,2.405,5819.495,
Angola,03/05/2020,6,0,32866268,2.405,5819.495,
Angola,04/05/2020,0,0,32866268,2.405,5819.495,
Angola,05/05/2020,0,0,32866268,2.405,5819.495,
Angola,06/05/2020,1,0,32866268,2.405,5819.495,
Angola,07/05/2020,0,0,32866268,2.405,5819.495,
Angola,08/05/2020,0,0,32866268,2.405,5819.495,
Angola,09/05/2020,7,0,32866268,2.405,5819.495,
Angola,10/05/2020,0,0,32866268,2.405,5819.495,
Angola,11/05/2020,2,0,32866268,2.405,5819.495,
Angola,12/05/2020,0,0,32866268,2.405,5819.495,
Angola,13/05/2020,0,0,32866268,2.405,5819.495,
Angola,14/05/2020,0,0,32866268,2.405,5819.495,
Angola,15/05/2020,3,0,32866268,2.405,5819.495,
Angola,16/05/2020,0,0,32866268,2.405,5819.495,
Angola,17/05/2020,0,0,32866268,2.405,5819.495,
Angola,18/05/2020,0,0,32866268,2.405,5819.495,
Angola,19/05/2020,0,0,32866268,2.405,5819.495,
Angola,20/05/2020,2,0,32866268,2.405,5819.495,
Angola,21/05/2020,2,1,32866268,2.405,5819.495,
Angola,22/05/2020,6,0,32866268,2.405,5819.495,
Angola,23/05/2020,2,0,32866268,2.405,5819.495,
Angola,24/05/2020,0,0,32866268,2.405,5819.495,
Angola,25/05/2020,9,1,32866268,2.405,5819.495,
Angola,26/05/2020,0,0,32866268,2.405,5819.495,
Angola,27/05/2020,2,0,32866268,2.405,5819.495,
Angola,28/05/2020,0,0,32866268,2.405,5819.495,
Angola,29/05/2020,2,0,32866268,2.405,5819.495,
Angola,30/05/2020,4,0,32866268,2.405,5819.495,
Angola,31/05/2020,7,0,32866268,2.405,5819.495,
Angola,01/06/2020,2,0,32866268,2.405,5819.495,
Angola,02/06/2020,0,0,32866268,2.405,5819.495,
Angola,03/06/2020,0,0,32866268,2.405,5819.495,
Angola,04/06/2020,0,0,32866268,2.405,5819.495,
Angola,05/06/2020,0,0,32866268,2.405,5819.495,
Angola,06/06/2020,0,0,32866268,2.405,5819.495,
Angola,07/06/2020,0,0,32866268,2.405,5819.495,
Angola,08/06/2020,5,0,32866268,2.405,5819.495,
Angola,09/06/2020,1,0,32866268,2.405,5819.495,
Angola,10/06/2020,4,0,32866268,2.405,5819.495,
Anguilla,27/03/2020,2,0,15002,,,
Anguilla,28/03/2020,0,0,15002,,,
Anguilla,29/03/2020,0,0,15002,,,
Anguilla,30/03/2020,0,0,15002,,,
Anguilla,31/03/2020,0,0,15002,,,
Anguilla,01/04/2020,0,0,15002,,,
Anguilla,02/04/2020,0,0,15002,,,
Anguilla,03/04/2020,1,0,15002,,,
Anguilla,04/04/2020,0,0,15002,,,
Anguilla,05/04/2020,0,0,15002,,,
Anguilla,06/04/2020,0,0,15002,,,
Anguilla,07/04/2020,0,0,15002,,,
Anguilla,08/04/2020,0,0,15002,,,
Anguilla,09/04/2020,0,0,15002,,,
Anguilla,10/04/2020,0,0,15002,,,
Anguilla,11/04/2020,0,0,15002,,,
Anguilla,12/04/2020,0,0,15002,,,
Anguilla,13/04/2020,0,0,15002,,,
Anguilla,14/04/2020,0,0,15002,,,
Anguilla,15/04/2020,0,0,15002,,,
Anguilla,16/04/2020,0,0,15002,,,
Anguilla,17/04/2020,0,0,15002,,,
Anguilla,18/04/2020,0,0,15002,,,
Anguilla,19/04/2020,0,0,15002,,,
Anguilla,20/04/2020,0,0,15002,,,
Anguilla,21/04/2020,0,0,15002,,,
Anguilla,22/04/2020,0,0,15002,,,
Anguilla,23/04/2020,0,0,15002,,,
Anguilla,24/04/2020,0,0,15002,,,
Anguilla,25/04/2020,0,0,15002,,,
Anguilla,26/04/2020,0,0,15002,,,
Anguilla,27/04/2020,0,0,15002,,,
Anguilla,28/04/2020,0,0,15002,,,
Anguilla,29/04/2020,0,0,15002,,,
Anguilla,30/04/2020,0,0,15002,,,
Anguilla,01/05/2020,0,0,15002,,,
Anguilla,02/05/2020,0,0,15002,,,
Anguilla,03/05/2020,0,0,15002,,,
Anguilla,04/05/2020,0,0,15002,,,
Anguilla,05/05/2020,0,0,15002,,,
Anguilla,06/05/2020,0,0,15002,,,
Anguilla,07/05/2020,0,0,15002,,,
Anguilla,08/05/2020,0,0,15002,,,
Anguilla,09/05/2020,0,0,15002,,,
Anguilla,10/05/2020,0,0,15002,,,
Anguilla,11/05/2020,0,0,15002,,,
Anguilla,12/05/2020,0,0,15002,,,
Anguilla,13/05/2020,0,0,15002,,,
Anguilla,14/05/2020,0,0,15002,,,
Anguilla,15/05/2020,0,0,15002,,,
Anguilla,16/05/2020,0,0,15002,,,
Anguilla,17/05/2020,0,0,15002,,,
Anguilla,18/05/2020,0,0,15002,,,
Anguilla,19/05/2020,0,0,15002,,,
Anguilla,20/05/2020,0,0,15002,,,
Anguilla,21/05/2020,0,0,15002,,,
Anguilla,22/05/2020,0,0,15002,,,
Anguilla,23/05/2020,0,0,15002,,,
Anguilla,24/05/2020,0,0,15002,,,
Anguilla,25/05/2020,0,0,15002,,,
Anguilla,26/05/2020,0,0,15002,,,
Anguilla,27/05/2020,0,0,15002,,,
Anguilla,28/05/2020,0,0,15002,,,
Anguilla,29/05/2020,0,0,15002,,,
Anguilla,30/05/2020,0,0,15002,,,
Anguilla,31/05/2020,0,0,15002,,,
Anguilla,01/06/2020,0,0,15002,,,
Anguilla,02/06/2020,0,0,15002,,,
Anguilla,03/06/2020,0,0,15002,,,
Anguilla,04/06/2020,0,0,15002,,,
Anguilla,05/06/2020,0,0,15002,,,
Anguilla,06/06/2020,0,0,15002,,,
Anguilla,07/06/2020,0,0,15002,,,
Anguilla,08/06/2020,0,0,15002,,,
Anguilla,09/06/2020,0,0,15002,,,
Anguilla,10/06/2020,0,0,15002,,,
Antigua and Barbuda,15/03/2020,1,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,21/03/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,22/03/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,23/03/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,24/03/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,25/03/2020,2,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,26/03/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,27/03/2020,4,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,28/03/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,29/03/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,30/03/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,31/03/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,01/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,02/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,03/04/2020,2,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,04/04/2020,6,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,05/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,06/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,07/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,08/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,09/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,10/04/2020,4,2,97928,6.933,21490.943,3.8
Antigua and Barbuda,11/04/2020,2,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,12/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,13/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,14/04/2020,2,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,15/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,16/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,17/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,18/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,19/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,20/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,21/04/2020,0,1,97928,6.933,21490.943,3.8
Antigua and Barbuda,22/04/2020,1,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,23/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,24/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,25/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,26/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,27/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,28/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,29/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,30/04/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,01/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,02/05/2020,1,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,03/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,04/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,05/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,06/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,07/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,08/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,09/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,10/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,11/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,12/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,13/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,14/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,15/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,16/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,17/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,18/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,19/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,20/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,21/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,22/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,23/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,24/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,25/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,26/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,27/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,28/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,29/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,30/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,31/05/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,01/06/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,02/06/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,03/06/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,04/06/2020,1,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,05/06/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,06/06/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,07/06/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,08/06/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,09/06/2020,0,0,97928,6.933,21490.943,3.8
Antigua and Barbuda,10/06/2020,0,0,97928,6.933,21490.943,3.8
Argentina,04/03/2020,1,0,45195777,11.198,18933.907,5
Argentina,06/03/2020,1,0,45195777,11.198,18933.907,5
Argentina,07/03/2020,6,0,45195777,11.198,18933.907,5
Argentina,08/03/2020,1,1,45195777,11.198,18933.907,5
Argentina,09/03/2020,3,0,45195777,11.198,18933.907,5
Argentina,11/03/2020,7,0,45195777,11.198,18933.907,5
Argentina,13/03/2020,12,0,45195777,11.198,18933.907,5
Argentina,14/03/2020,3,1,45195777,11.198,18933.907,5
Argentina,15/03/2020,11,0,45195777,11.198,18933.907,5
Argentina,16/03/2020,11,0,45195777,11.198,18933.907,5
Argentina,17/03/2020,9,0,45195777,11.198,18933.907,5
Argentina,18/03/2020,14,0,45195777,11.198,18933.907,5
Argentina,19/03/2020,18,0,45195777,11.198,18933.907,5
Argentina,20/03/2020,31,1,45195777,11.198,18933.907,5
Argentina,21/03/2020,30,0,45195777,11.198,18933.907,5
Argentina,22/03/2020,67,1,45195777,11.198,18933.907,5
Argentina,23/03/2020,41,0,45195777,11.198,18933.907,5
Argentina,24/03/2020,35,0,45195777,11.198,18933.907,5
Argentina,25/03/2020,86,2,45195777,11.198,18933.907,5
Argentina,26/03/2020,115,2,45195777,11.198,18933.907,5
Argentina,27/03/2020,87,4,45195777,11.198,18933.907,5
Argentina,28/03/2020,101,5,45195777,11.198,18933.907,5
Argentina,29/03/2020,55,2,45195777,11.198,18933.907,5
Argentina,30/03/2020,75,1,45195777,11.198,18933.907,5
Argentina,31/03/2020,146,4,45195777,11.198,18933.907,5
Argentina,01/04/2020,0,0,45195777,11.198,18933.907,5
Argentina,02/04/2020,167,7,45195777,11.198,18933.907,5
Argentina,03/04/2020,0,3,45195777,11.198,18933.907,5
Argentina,04/04/2020,132,3,45195777,11.198,18933.907,5
Argentina,05/04/2020,186,6,45195777,11.198,18933.907,5
Argentina,06/04/2020,103,3,45195777,11.198,18933.907,5
Argentina,07/04/2020,74,7,45195777,11.198,18933.907,5
Argentina,08/04/2020,87,7,45195777,11.198,18933.907,5
Argentina,09/04/2020,80,5,45195777,11.198,18933.907,5
Argentina,10/04/2020,99,14,45195777,11.198,18933.907,5
Argentina,11/04/2020,81,3,45195777,11.198,18933.907,5
Argentina,12/04/2020,162,7,45195777,11.198,18933.907,5
Argentina,13/04/2020,66,6,45195777,11.198,18933.907,5
Argentina,14/04/2020,69,3,45195777,11.198,18933.907,5
Argentina,15/04/2020,160,7,45195777,11.198,18933.907,5
Argentina,16/04/2020,0,4,45195777,11.198,18933.907,5
Argentina,17/04/2020,128,6,45195777,11.198,18933.907,5
Argentina,18/04/2020,98,7,45195777,11.198,18933.907,5
Argentina,19/04/2020,170,10,45195777,11.198,18933.907,5
Argentina,20/04/2020,102,2,45195777,11.198,18933.907,5
Argentina,21/04/2020,90,8,45195777,11.198,18933.907,5
Argentina,22/04/2020,112,9,45195777,11.198,18933.907,5
Argentina,23/04/2020,144,8,45195777,11.198,18933.907,5
Argentina,24/04/2020,147,6,45195777,11.198,18933.907,5
Argentina,25/04/2020,0,2,45195777,11.198,18933.907,5
Argentina,26/04/2020,344,18,45195777,11.198,18933.907,5
Argentina,27/04/2020,0,1,45195777,11.198,18933.907,5
Argentina,28/04/2020,223,11,45195777,11.198,18933.907,5
Argentina,29/04/2020,124,10,45195777,11.198,18933.907,5
Argentina,30/04/2020,158,7,45195777,11.198,18933.907,5
Argentina,01/05/2020,143,4,45195777,11.198,18933.907,5
Argentina,02/05/2020,104,7,45195777,11.198,18933.907,5
Argentina,03/05/2020,149,12,45195777,11.198,18933.907,5
Argentina,04/05/2020,102,9,45195777,11.198,18933.907,5
Argentina,05/05/2020,104,14,45195777,11.198,18933.907,5
Argentina,06/05/2020,133,4,45195777,11.198,18933.907,5
Argentina,07/05/2020,188,9,45195777,11.198,18933.907,5
Argentina,08/05/2020,163,9,45195777,11.198,18933.907,5
Argentina,09/05/2020,240,11,45195777,11.198,18933.907,5
Argentina,10/05/2020,165,7,45195777,11.198,18933.907,5
Argentina,11/05/2020,13,0,45195777,11.198,18933.907,5
Argentina,12/05/2020,245,5,45195777,11.198,18933.907,5
Argentina,13/05/2020,529,14,45195777,11.198,18933.907,5
Argentina,14/05/2020,316,10,45195777,11.198,18933.907,5
Argentina,15/05/2020,255,24,45195777,11.198,18933.907,5
Argentina,16/05/2020,345,3,45195777,11.198,18933.907,5
Argentina,17/05/2020,326,7,45195777,11.198,18933.907,5
Argentina,18/05/2020,0,3,45195777,11.198,18933.907,5
Argentina,19/05/2020,566,16,45195777,11.198,18933.907,5
Argentina,20/05/2020,438,11,45195777,11.198,18933.907,5
Argentina,21/05/2020,474,10,45195777,11.198,18933.907,5
Argentina,22/05/2020,648,13,45195777,11.198,18933.907,5
Argentina,23/05/2020,718,17,45195777,11.198,18933.907,5
Argentina,24/05/2020,704,12,45195777,11.198,18933.907,5
Argentina,25/05/2020,723,7,45195777,11.198,18933.907,5
Argentina,26/05/2020,552,15,45195777,11.198,18933.907,5
Argentina,27/05/2020,600,17,45195777,11.198,18933.907,5
Argentina,28/05/2020,705,16,45195777,11.198,18933.907,5
Argentina,29/05/2020,769,8,45195777,11.198,18933.907,5
Argentina,30/05/2020,717,12,45195777,11.198,18933.907,5
Argentina,31/05/2020,795,8,45195777,11.198,18933.907,5
Argentina,01/06/2020,637,11,45195777,11.198,18933.907,5
Argentina,02/06/2020,564,17,45195777,11.198,18933.907,5
Argentina,03/06/2020,904,13,45195777,11.198,18933.907,5
Argentina,04/06/2020,949,14,45195777,11.198,18933.907,5
Argentina,05/06/2020,0,5,45195777,11.198,18933.907,5
Argentina,06/06/2020,1769,44,45195777,11.198,18933.907,5
Argentina,07/06/2020,983,16,45195777,11.198,18933.907,5
Argentina,08/06/2020,774,16,45195777,11.198,18933.907,5
Argentina,09/06/2020,826,29,45195777,11.198,18933.907,5
Argentina,10/06/2020,1141,24,45195777,11.198,18933.907,5
Armenia,31/12/2019,0,0,2963234,11.232,8787.58,4.2
Armenia,01/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,02/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,03/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,04/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,05/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,06/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,07/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,08/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,09/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,10/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,11/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,12/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,13/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,14/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,15/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,16/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,17/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,18/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,19/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,20/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,21/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,22/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,23/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,24/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,25/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,26/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,27/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,28/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,29/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,30/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,31/01/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,01/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,02/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,03/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,04/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,05/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,06/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,07/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,08/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,09/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,10/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,11/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,12/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,13/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,14/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,15/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,16/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,17/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,18/02/2020,0,0,2963234,11.232,8787.58,4.2
Armenia,19/02/2020,0,0,2963234,11.232,8787.58,4.2
